age,marst,sex,people
-1.982269835,1.340029531,0.999148574,5694244
-1.781260568,1.340029531,-1.000852152,5789008
-1.781260568,1.340029531,0.999148574,5693960
-1.580251301,-1.262012595,-1.000852152,202
-1.580251301,-1.262012595,0.999148574,4239
-1.580251301,-0.74160417,-1.000852152,1212
-1.580251301,-0.74160417,0.999148574,1312
-1.580251301,0.299212681,-1.000852152,101
-1.580251301,0.819621106,-1.000852152,202
-1.580251301,0.819621106,0.999148574,202
-1.580251301,1.340029531,-1.000852152,5399439
-1.580251301,1.340029531,0.999148574,5287304
-1.379242034,-1.262012595,-1.000852152,78211
-1.379242034,-1.262012595,0.999148574,587731
-1.379242034,-0.74160417,-1.000852152,22201
-1.379242034,-0.74160417,0.999148574,49958
-1.379242034,0.299212681,-1.000852152,1211
-1.379242034,0.299212681,0.999148574,6658
-1.379242034,0.819621106,-1.000852152,2118
-1.379242034,0.819621106,0.999148574,12613
-1.379242034,1.340029531,-1.000852152,4620624
-1.379242034,1.340029531,0.999148574,4122976
-1.178232768,-1.262012595,-1.000852152,1174975
-1.178232768,-1.262012595,0.999148574,2368395
-1.178232768,-0.74160417,-1.000852152,103955
-1.178232768,-0.74160417,0.999148574,132208
-1.178232768,0.299212681,-1.000852152,10699
-1.178232768,0.299212681,0.999148574,28356
-1.178232768,0.819621106,-1.000852152,21499
-1.178232768,0.819621106,0.999148574,65393
-1.178232768,1.340029531,-1.000852152,3238283
-1.178232768,1.340029531,0.999148574,2148280
-0.977223501,-1.262012595,-1.000852152,2511726
-0.977223501,-1.262012595,0.999148574,3217818
-0.977223501,-0.74160417,-1.000852152,141772
-0.977223501,-0.74160417,0.999148574,118953
-0.977223501,0.299212681,-1.000852152,23824
-0.977223501,0.299212681,0.999148574,39663
-0.977223501,0.819621106,-1.000852152,49446
-0.977223501,0.819621106,0.999148574,113629
-0.977223501,1.340029531,-1.000852152,1838298
-0.977223501,1.340029531,0.999148574,1039319
-0.776214234,-1.262012595,-1.000852152,2855361
-0.776214234,-1.262012595,0.999148574,3104649
-0.776214234,-0.74160417,-1.000852152,151066
-0.776214234,-0.74160417,0.999148574,99885
-0.776214234,0.299212681,-1.000852152,29560
-0.776214234,0.299212681,0.999148574,41174
-0.776214234,0.819621106,-1.000852152,69824
-0.776214234,0.819621106,0.999148574,152982
-0.776214234,1.340029531,-1.000852152,1004960
-0.776214234,1.340029531,0.999148574,583736
-0.575204967,-1.262012595,-1.000852152,3041446
-0.575204967,-1.262012595,0.999148574,2928711
-0.575204967,-0.74160417,-1.000852152,180649
-0.575204967,-0.74160417,0.999148574,97671
-0.575204967,0.299212681,-1.000852152,33898
-0.575204967,0.299212681,0.999148574,42381
-0.575204967,0.819621106,-1.000852152,103026
-0.575204967,0.819621106,0.999148574,215532
-0.575204967,1.340029531,-1.000852152,722524
-0.575204967,1.340029531,0.999148574,429515
-0.374195701,-1.262012595,-1.000852152,2542029
-0.374195701,-1.262012595,0.999148574,2361698
-0.374195701,-0.74160417,-1.000852152,153589
-0.374195701,-0.74160417,0.999148574,83172
-0.374195701,0.299212681,-1.000852152,31983
-0.374195701,0.299212681,0.999148574,28562
-0.374195701,0.819621106,-1.000852152,119593
-0.374195701,0.819621106,0.999148574,263501
-0.374195701,1.340029531,-1.000852152,474729
-0.374195701,1.340029531,0.999148574,322824
-0.173186434,-1.262012595,-1.000852152,2405631
-0.173186434,-1.262012595,0.999148574,1979074
-0.173186434,-0.74160417,-1.000852152,145728
-0.173186434,-0.74160417,0.999148574,78711
-0.173186434,0.299212681,-1.000852152,28758
-0.173186434,0.299212681,0.999148574,25329
-0.173186434,0.819621106,-1.000852152,158118
-0.173186434,0.819621106,0.999148574,327645
-0.173186434,1.340029531,-1.000852152,405656
-0.173186434,1.340029531,0.999148574,258330
0.027822833,-1.262012595,-1.000852152,1935382
0.027822833,-1.262012595,0.999148574,1502493
0.027822833,-0.74160417,-1.000852152,115144
0.027822833,-0.74160417,0.999148574,67195
0.027822833,0.299212681,-1.000852152,26446
0.027822833,0.299212681,0.999148574,19477
0.027822833,0.819621106,-1.000852152,183455
0.027822833,0.819621106,0.999148574,410113
0.027822833,1.340029531,-1.000852152,285608
0.027822833,1.340029531,0.999148574,201213
0.2288321,-1.262012595,-1.000852152,1406894
0.2288321,-1.262012595,0.999148574,1046715
0.2288321,-0.74160417,-1.000852152,78107
0.2288321,-0.74160417,0.999148574,49756
0.2288321,0.299212681,-1.000852152,17656
0.2288321,0.299212681,0.999148574,13523
0.2288321,0.819621106,-1.000852152,184469
0.2288321,0.819621106,0.999148574,416537
0.2288321,1.340029531,-1.000852152,193849
0.2288321,1.340029531,0.999148574,148141
0.429841366,-1.262012595,-1.000852152,1147749
0.429841366,-1.262012595,0.999148574,742176
0.429841366,-0.74160417,-1.000852152,64287
0.429841366,-0.74160417,0.999148574,36123
0.429841366,0.299212681,-1.000852152,14727
0.429841366,0.299212681,0.999148574,9788
0.429841366,0.819621106,-1.000852152,214247
0.429841366,0.819621106,0.999148574,483167
0.429841366,1.340029531,-1.000852152,146539
0.429841366,1.340029531,0.999148574,111623
0.630850633,-1.262012595,-1.000852152,753162
0.630850633,-1.262012595,0.999148574,445700
0.630850633,-0.74160417,-1.000852152,40775
0.630850633,-0.74160417,0.999148574,26844
0.630850633,0.299212681,-1.000852152,8577
0.630850633,0.299212681,0.999148574,4843
0.630850633,0.819621106,-1.000852152,201006
0.630850633,0.819621106,0.999148574,442479
0.630850633,1.340029531,-1.000852152,92436
0.630850633,1.340029531,0.999148574,70035
0.8318599,-1.262012595,-1.000852152,437808
0.8318599,-1.262012595,0.999148574,217252
0.8318599,-0.74160417,-1.000852152,22906
0.8318599,-0.74160417,0.999148574,14928
0.8318599,0.299212681,-1.000852152,6361
0.8318599,0.299212681,0.999148574,3129
0.8318599,0.819621106,-1.000852152,197077
0.8318599,0.819621106,0.999148574,405051
0.8318599,1.340029531,-1.000852152,50466
0.8318599,1.340029531,0.999148574,49737
1.032869167,-1.262012595,-1.000852152,226157
1.032869167,-1.262012595,0.999148574,92430
1.032869167,-0.74160417,-1.000852152,16042
1.032869167,-0.74160417,0.999148574,8980
1.032869167,0.299212681,-1.000852152,3631
1.032869167,0.299212681,0.999148574,808
1.032869167,0.819621106,-1.000852152,145423
1.032869167,0.819621106,0.999148574,309795
1.032869167,1.340029531,-1.000852152,26039
1.032869167,1.340029531,0.999148574,27452
1.233878433,-1.262012595,-1.000852152,80129
1.233878433,-1.262012595,0.999148574,23214
1.233878433,-0.74160417,-1.000852152,8578
1.233878433,-0.74160417,0.999148574,3735
1.233878433,0.299212681,-1.000852152,1010
1.233878433,0.299212681,0.999148574,202
1.233878433,0.819621106,-1.000852152,86789
1.233878433,0.819621106,0.999148574,169937
1.233878433,1.340029531,-1.000852152,10494
1.233878433,1.340029531,0.999148574,14022
1.4348877,-1.262012595,-1.000852152,28153
1.4348877,-1.262012595,0.999148574,6961
1.4348877,-0.74160417,-1.000852152,3030
1.4348877,-0.74160417,0.999148574,1915
1.4348877,0.299212681,-1.000852152,505
1.4348877,0.299212681,0.999148574,101
1.4348877,0.819621106,-1.000852152,39460
1.4348877,0.819621106,0.999148574,77998
1.4348877,1.340029531,-1.000852152,4843
1.4348877,1.340029531,0.999148574,5854
1.635896967,-1.262012595,-1.000852152,6256
1.635896967,-1.262012595,0.999148574,2015
1.635896967,-0.74160417,-1.000852152,1009
1.635896967,-0.74160417,0.999148574,606
1.635896967,0.819621106,-1.000852152,12813
1.635896967,0.819621106,0.999148574,27749
1.635896967,1.340029531,-1.000852152,2320
1.635896967,1.340029531,0.999148574,1715
-1.982269835,1.340029531,-1.000852152,5875250
-1.982269835,1.340029531,0.999148574,5662530
-1.781260568,1.340029531,-1.000852152,6542592
-1.781260568,1.340029531,0.999148574,6129561
-1.580251301,-1.262012595,0.999148574,4045
-1.580251301,-0.74160417,-1.000852152,506
-1.580251301,-0.74160417,0.999148574,2024
-1.580251301,0.299212681,0.999148574,505
-1.580251301,1.340029531,-1.000852152,6064314
-1.580251301,1.340029531,0.999148574,5979955
-1.379242034,-1.262012595,-1.000852152,74806
-1.379242034,-1.262012595,0.999148574,688528
-1.379242034,-0.74160417,-1.000852152,19719
-1.379242034,-0.74160417,0.999148574,67243
-1.379242034,0.299212681,-1.000852152,505
-1.379242034,0.299212681,0.999148574,13651
-1.379242034,0.819621106,-1.000852152,3538
-1.379242034,0.819621106,0.999148574,10108
-1.379242034,1.340029531,-1.000852152,5610884
-1.379242034,1.340029531,0.999148574,4990057
-1.178232768,-1.262012595,-1.000852152,1379068
-1.178232768,-1.262012595,0.999148574,2702571
-1.178232768,-0.74160417,-1.000852152,122832
-1.178232768,-0.74160417,0.999148574,177946
-1.178232768,0.299212681,-1.000852152,22752
-1.178232768,0.299212681,0.999148574,72303
-1.178232768,0.819621106,-1.000852152,35889
-1.178232768,0.819621106,0.999148574,58648
-1.178232768,1.340029531,-1.000852152,3745451
-1.178232768,1.340029531,0.999148574,2553914
-0.977223501,-1.262012595,-1.000852152,2913368
-0.977223501,-1.262012595,0.999148574,3589747
-0.977223501,-0.74160417,-1.000852152,149638
-0.977223501,-0.74160417,0.999148574,167335
-0.977223501,0.299212681,-1.000852152,49037
-0.977223501,0.299212681,0.999148574,93526
-0.977223501,0.819621106,-1.000852152,43971
-0.977223501,0.819621106,0.999148574,102626
-0.977223501,1.340029531,-1.000852152,1773839
-0.977223501,1.340029531,0.999148574,1096995
-0.776214234,-1.262012595,-1.000852152,3219778
-0.776214234,-1.262012595,0.999148574,3460843
-0.776214234,-0.74160417,-1.000852152,157226
-0.776214234,-0.74160417,0.999148574,149123
-0.776214234,0.299212681,-1.000852152,55607
-0.776214234,0.299212681,0.999148574,86438
-0.776214234,0.819621106,-1.000852152,62175
-0.776214234,0.819621106,0.999148574,140530
-0.776214234,1.340029531,-1.000852152,929622
-0.776214234,1.340029531,0.999148574,618279
-0.575204967,-1.262012595,-1.000852152,3590758
-0.575204967,-1.262012595,0.999148574,3650468
-0.575204967,-0.74160417,-1.000852152,157215
-0.575204967,-0.74160417,0.999148574,140528
-0.575204967,0.299212681,-1.000852152,74811
-0.575204967,0.299212681,0.999148574,80882
-0.575204967,0.819621106,-1.000852152,109702
-0.575204967,0.819621106,0.999148574,224460
-0.575204967,1.340029531,-1.000852152,644045
-0.575204967,1.340029531,0.999148574,497438
-0.374195701,-1.262012595,-1.000852152,3243023
-0.374195701,-1.262012595,0.999148574,2930543
-0.374195701,-0.74160417,-1.000852152,148114
-0.374195701,-0.74160417,0.999148574,122342
-0.374195701,0.299212681,-1.000852152,60670
-0.374195701,0.299212681,0.999148574,58141
-0.374195701,0.819621106,-1.000852152,126387
-0.374195701,0.819621106,0.999148574,306846
-0.374195701,1.340029531,-1.000852152,496945
-0.374195701,1.340029531,0.999148574,336150
-0.173186434,-1.262012595,-1.000852152,2866278
-0.173186434,-1.262012595,0.999148574,2540717
-0.173186434,-0.74160417,-1.000852152,146087
-0.173186434,-0.74160417,0.999148574,98067
-0.173186434,0.299212681,-1.000852152,59146
-0.173186434,0.299212681,0.999148574,65219
-0.173186434,0.819621106,-1.000852152,159254
-0.173186434,0.819621106,0.999148574,391785
-0.173186434,1.340029531,-1.000852152,402387
-0.173186434,1.340029531,0.999148574,300770
0.027822833,-1.262012595,-1.000852152,2447194
0.027822833,-1.262012595,0.999148574,1957373
0.027822833,-0.74160417,-1.000852152,101111
0.027822833,-0.74160417,0.999148574,106669
0.027822833,0.299212681,-1.000852152,53083
0.027822833,0.299212681,0.999148574,42466
0.027822833,0.819621106,-1.000852152,188041
0.027822833,0.819621106,0.999148574,461547
0.027822833,1.340029531,-1.000852152,338679
0.027822833,1.340029531,0.999148574,241136
0.2288321,-1.262012595,-1.000852152,1885100
0.2288321,-1.262012595,0.999148574,1461453
0.2288321,-0.74160417,-1.000852152,89988
0.2288321,-0.74160417,0.999148574,76847
0.2288321,0.299212681,-1.000852152,38922
0.2288321,0.299212681,0.999148574,28312
0.2288321,0.819621106,-1.000852152,186531
0.2288321,0.819621106,0.999148574,544447
0.2288321,1.340029531,-1.000852152,233536
0.2288321,1.340029531,0.999148574,187555
0.429841366,-1.262012595,-1.000852152,1414447
0.429841366,-1.262012595,0.999148574,970628
0.429841366,-0.74160417,-1.000852152,70273
0.429841366,-0.74160417,0.999148574,62683
0.429841366,0.299212681,-1.000852152,30335
0.429841366,0.299212681,0.999148574,16684
0.429841366,0.819621106,-1.000852152,242162
0.429841366,0.819621106,0.999148574,581363
0.429841366,1.340029531,-1.000852152,170347
0.429841366,1.340029531,0.999148574,152157
0.630850633,-1.262012595,-1.000852152,954439
0.630850633,-1.262012595,0.999148574,577818
0.630850633,-0.74160417,-1.000852152,61686
0.630850633,-0.74160417,0.999148574,41461
0.630850633,0.299212681,-1.000852152,17694
0.630850633,0.299212681,0.999148574,7584
0.630850633,0.819621106,-1.000852152,233039
0.630850633,0.819621106,0.999148574,567715
0.630850633,1.340029531,-1.000852152,130417
0.630850633,1.340029531,0.999148574,112734
0.8318599,-1.262012595,-1.000852152,560621
0.8318599,-1.262012595,0.999148574,304319
0.8318599,-0.74160417,-1.000852152,31847
0.8318599,-0.74160417,0.999148574,33358
0.8318599,0.299212681,-1.000852152,7079
0.8318599,0.299212681,0.999148574,6067
0.8318599,0.819621106,-1.000852152,242658
0.8318599,0.819621106,0.999148574,500974
0.8318599,1.340029531,-1.000852152,76840
0.8318599,1.340029531,0.999148574,73791
1.032869167,-1.262012595,-1.000852152,281575
1.032869167,-1.262012595,0.999148574,95044
1.032869167,-0.74160417,-1.000852152,20727
1.032869167,-0.74160417,0.999148574,21737
1.032869167,0.299212681,-1.000852152,8091
1.032869167,0.299212681,0.999148574,2525
1.032869167,0.819621106,-1.000852152,190088
1.032869167,0.819621106,0.999148574,356393
1.032869167,1.340029531,-1.000852152,35894
1.032869167,1.340029531,0.999148574,47017
1.233878433,-1.262012595,-1.000852152,111226
1.233878433,-1.262012595,0.999148574,36399
1.233878433,-0.74160417,-1.000852152,13147
1.233878433,-0.74160417,0.999148574,11117
1.233878433,0.299212681,-1.000852152,1011
1.233878433,0.299212681,0.999148574,505
1.233878433,0.819621106,-1.000852152,102621
1.233878433,0.819621106,0.999148574,215338
1.233878433,1.340029531,-1.000852152,18703
1.233878433,1.340029531,0.999148574,20220
1.4348877,-1.262012595,-1.000852152,32863
1.4348877,-1.262012595,0.999148574,10116
1.4348877,-0.74160417,-1.000852152,5056
1.4348877,-0.74160417,0.999148574,6066
1.4348877,0.299212681,-1.000852152,1011
1.4348877,0.299212681,0.999148574,505
1.4348877,0.819621106,-1.000852152,41958
1.4348877,0.819621106,0.999148574,84433
1.4348877,1.340029531,-1.000852152,8090
1.4348877,1.340029531,0.999148574,8090
1.635896967,-1.262012595,-1.000852152,6573
1.635896967,-1.262012595,0.999148574,505
1.635896967,-0.74160417,-1.000852152,1011
1.635896967,-0.74160417,0.999148574,2021
1.635896967,0.819621106,-1.000852152,18710
1.635896967,0.819621106,0.999148574,38934
1.635896967,1.340029531,-1.000852152,4044
1.635896967,1.340029531,0.999148574,2023
-1.982269835,1.340029531,-1.000852152,5294628
-1.982269835,1.340029531,0.999148574,5124653
-1.781260568,1.340029531,-1.000852152,5468378
-1.781260568,1.340029531,0.999148574,5359099
-1.580251301,-1.262012595,-1.000852152,997
-1.580251301,-1.262012595,0.999148574,4716
-1.580251301,-0.74160417,-1.000852152,2313
-1.580251301,-0.74160417,0.999148574,1777
-1.580251301,0.299212681,-1.000852152,303
-1.580251301,0.299212681,0.999148574,303
-1.580251301,0.819621106,-1.000852152,404
-1.580251301,0.819621106,0.999148574,707
-1.580251301,1.340029531,-1.000852152,5956399
-1.580251301,1.340029531,0.999148574,5861029
-1.379242034,-1.262012595,-1.000852152,81996
-1.379242034,-1.262012595,0.999148574,647208
-1.379242034,-0.74160417,-1.000852152,30981
-1.379242034,-0.74160417,0.999148574,74576
-1.379242034,0.299212681,-1.000852152,2709
-1.379242034,0.299212681,0.999148574,11296
-1.379242034,0.819621106,-1.000852152,4432
-1.379242034,0.819621106,0.999148574,10037
-1.379242034,1.340029531,-1.000852152,6044991
-1.379242034,1.340029531,0.999148574,5450584
-1.178232768,-1.262012595,-1.000852152,1445029
-1.178232768,-1.262012595,0.999148574,2822376
-1.178232768,-0.74160417,-1.000852152,137453
-1.178232768,-0.74160417,0.999148574,221279
-1.178232768,0.299212681,-1.000852152,21948
-1.178232768,0.299212681,0.999148574,57936
-1.178232768,0.819621106,-1.000852152,12415
-1.178232768,0.819621106,0.999148574,37052
-1.178232768,1.340029531,-1.000852152,4065569
-1.178232768,1.340029531,0.999148574,2757359
-0.977223501,-1.262012595,-1.000852152,3202770
-0.977223501,-1.262012595,0.999148574,3961990
-0.977223501,-0.74160417,-1.000852152,215048
-0.977223501,-0.74160417,0.999148574,254159
-0.977223501,0.299212681,-1.000852152,46222
-0.977223501,0.299212681,0.999148574,104139
-0.977223501,0.819621106,-1.000852152,22766
-0.977223501,0.819621106,0.999148574,76650
-0.977223501,1.340029531,-1.000852152,1951360
-0.977223501,1.340029531,0.999148574,1267306
-0.776214234,-1.262012595,-1.000852152,3676795
-0.776214234,-1.262012595,0.999148574,3921685
-0.776214234,-0.74160417,-1.000852152,208159
-0.776214234,-0.74160417,0.999148574,237705
-0.776214234,0.299212681,-1.000852152,66557
-0.776214234,0.299212681,0.999148574,132844
-0.776214234,0.819621106,-1.000852152,39604
-0.776214234,0.819621106,0.999148574,137439
-0.776214234,1.340029531,-1.000852152,1048933
-0.776214234,1.340029531,0.999148574,741849
-0.575204967,-1.262012595,-1.000852152,3664650
-0.575204967,-1.262012595,0.999148574,3678497
-0.575204967,-0.74160417,-1.000852152,218781
-0.575204967,-0.74160417,0.999148574,234953
-0.575204967,0.299212681,-1.000852152,72861
-0.575204967,0.299212681,0.999148574,128160
-0.575204967,0.819621106,-1.000852152,63251
-0.575204967,0.819621106,0.999148574,219486
-0.575204967,1.340029531,-1.000852152,705261
-0.575204967,1.340029531,0.999148574,530713
-0.374195701,-1.262012595,-1.000852152,3488598
-0.374195701,-1.262012595,0.999148574,3357317
-0.374195701,-0.74160417,-1.000852152,219353
-0.374195701,-0.74160417,0.999148574,201838
-0.374195701,0.299212681,-1.000852152,89271
-0.374195701,0.299212681,0.999148574,110618
-0.374195701,0.819621106,-1.000852152,97694
-0.374195701,0.819621106,0.999148574,314912
-0.374195701,1.340029531,-1.000852152,542476
-0.374195701,1.340029531,0.999148574,409376
-0.173186434,-1.262012595,-1.000852152,3291142
-0.173186434,-1.262012595,0.999148574,2997763
-0.173186434,-0.74160417,-1.000852152,211756
-0.173186434,-0.74160417,0.999148574,189332
-0.173186434,0.299212681,-1.000852152,79769
-0.173186434,0.299212681,0.999148574,92110
-0.173186434,0.819621106,-1.000852152,136501
-0.173186434,0.819621106,0.999148574,424233
-0.173186434,1.340029531,-1.000852152,471019
-0.173186434,1.340029531,0.999148574,346852
0.027822833,-1.262012595,-1.000852152,2912817
0.027822833,-1.262012595,0.999148574,2432446
0.027822833,-0.74160417,-1.000852152,191267
0.027822833,-0.74160417,0.999148574,155978
0.027822833,0.299212681,-1.000852152,74722
0.027822833,0.299212681,0.999148574,69343
0.027822833,0.819621106,-1.000852152,193821
0.027822833,0.819621106,0.999148574,539398
0.027822833,1.340029531,-1.000852152,413108
0.027822833,1.340029531,0.999148574,291231
0.2288321,-1.262012595,-1.000852152,2232604
0.2288321,-1.262012595,0.999148574,1775311
0.2288321,-0.74160417,-1.000852152,150287
0.2288321,-0.74160417,0.999148574,115257
0.2288321,0.299212681,-1.000852152,55693
0.2288321,0.299212681,0.999148574,50555
0.2288321,0.819621106,-1.000852152,220765
0.2288321,0.819621106,0.999148574,627506
0.2288321,1.340029531,-1.000852152,312720
0.2288321,1.340029531,0.999148574,241371
0.429841366,-1.262012595,-1.000852152,1699728
0.429841366,-1.262012595,0.999148574,1273674
0.429841366,-0.74160417,-1.000852152,108239
0.429841366,-0.74160417,0.999148574,85715
0.429841366,0.299212681,-1.000852152,38770
0.429841366,0.299212681,0.999148574,31683
0.429841366,0.819621106,-1.000852152,275792
0.429841366,0.819621106,0.999148574,707344
0.429841366,1.340029531,-1.000852152,247703
0.429841366,1.340029531,0.999148574,219374
0.630850633,-1.262012595,-1.000852152,1285825
0.630850633,-1.262012595,0.999148574,830540
0.630850633,-0.74160417,-1.000852152,88693
0.630850633,-0.74160417,0.999148574,62875
0.630850633,0.299212681,-1.000852152,31005
0.630850633,0.299212681,0.999148574,20438
0.630850633,0.819621106,-1.000852152,303145
0.630850633,0.819621106,0.999148574,812726
0.630850633,1.340029531,-1.000852152,189010
0.630850633,1.340029531,0.999148574,184538
0.8318599,-1.262012595,-1.000852152,778233
0.8318599,-1.262012595,0.999148574,408277
0.8318599,-0.74160417,-1.000852152,55269
0.8318599,-0.74160417,0.999148574,32712
0.8318599,0.299212681,-1.000852152,16450
0.8318599,0.299212681,0.999148574,11072
0.8318599,0.819621106,-1.000852152,303522
0.8318599,0.819621106,0.999148574,711987
0.8318599,1.340029531,-1.000852152,126549
0.8318599,1.340029531,0.999148574,123663
1.032869167,-1.262012595,-1.000852152,370945
1.032869167,-1.262012595,0.999148574,161517
1.032869167,-0.74160417,-1.000852152,32065
1.032869167,-0.74160417,0.999148574,19491
1.032869167,0.299212681,-1.000852152,7472
1.032869167,0.299212681,0.999148574,4321
1.032869167,0.819621106,-1.000852152,234860
1.032869167,0.819621106,0.999148574,512908
1.032869167,1.340029531,-1.000852152,68533
1.032869167,1.340029531,0.999148574,66678
1.233878433,-1.262012595,-1.000852152,152792
1.233878433,-1.262012595,0.999148574,50974
1.233878433,-0.74160417,-1.000852152,15370
1.233878433,-0.74160417,0.999148574,8367
1.233878433,0.299212681,-1.000852152,3072
1.233878433,0.299212681,0.999148574,1590
1.233878433,0.819621106,-1.000852152,156014
1.233878433,0.819621106,0.999148574,315880
1.233878433,1.340029531,-1.000852152,32170
1.233878433,1.340029531,0.999148574,37950
1.4348877,-1.262012595,-1.000852152,40816
1.4348877,-1.262012595,0.999148574,9203
1.4348877,-0.74160417,-1.000852152,5988
1.4348877,-0.74160417,0.999148574,3232
1.4348877,0.299212681,-1.000852152,694
1.4348877,0.299212681,0.999148574,505
1.4348877,0.819621106,-1.000852152,68087
1.4348877,0.819621106,0.999148574,127335
1.4348877,1.340029531,-1.000852152,11718
1.4348877,1.340029531,0.999148574,11856
1.635896967,-1.262012595,-1.000852152,9818
1.635896967,-1.262012595,0.999148574,2061
1.635896967,-0.74160417,-1.000852152,1277
1.635896967,-0.74160417,0.999148574,1566
1.635896967,0.299212681,-1.000852152,505
1.635896967,0.299212681,0.999148574,202
1.635896967,0.819621106,-1.000852152,25429
1.635896967,0.819621106,0.999148574,48024
1.635896967,1.340029531,-1.000852152,5234
1.635896967,1.340029531,0.999148574,6266
-1.982269835,1.340029531,-1.000852152,8211806
-1.982269835,1.340029531,0.999148574,7862267
-1.781260568,1.340029531,-1.000852152,6706601
-1.781260568,1.340029531,0.999148574,6450863
-1.580251301,-1.262012595,-1.000852152,576
-1.580251301,-1.262012595,0.999148574,3944
-1.580251301,-0.74160417,-1.000852152,6542
-1.580251301,-0.74160417,0.999148574,6299
-1.580251301,-0.221195745,-1.000852152,929
-1.580251301,-0.221195745,0.999148574,792
-1.580251301,0.299212681,-1.000852152,707
-1.580251301,0.299212681,0.999148574,726
-1.580251301,0.819621106,-1.000852152,1786
-1.580251301,0.819621106,0.999148574,2201
-1.580251301,1.340029531,-1.000852152,5619204
-1.580251301,1.340029531,0.999148574,5416873
-1.379242034,-1.262012595,-1.000852152,123617
-1.379242034,-1.262012595,0.999148574,814627
-1.379242034,-0.74160417,-1.000852152,47549
-1.379242034,-0.74160417,0.999148574,84131
-1.379242034,-0.221195745,-1.000852152,11961
-1.379242034,-0.221195745,0.999148574,45429
-1.379242034,0.299212681,-1.000852152,9490
-1.379242034,0.299212681,0.999148574,20810
-1.379242034,0.819621106,-1.000852152,7949
-1.379242034,0.819621106,0.999148574,12527
-1.379242034,1.340029531,-1.000852152,5063563
-1.379242034,1.340029531,0.999148574,4311218
-1.178232768,-1.262012595,-1.000852152,2060708
-1.178232768,-1.262012595,0.999148574,3581812
-1.178232768,-0.74160417,-1.000852152,149502
-1.178232768,-0.74160417,0.999148574,170386
-1.178232768,-0.221195745,-1.000852152,65163
-1.178232768,-0.221195745,0.999148574,133070
-1.178232768,0.299212681,-1.000852152,52401
-1.178232768,0.299212681,0.999148574,96781
-1.178232768,0.819621106,-1.000852152,11039
-1.178232768,0.819621106,0.999148574,30918
-1.178232768,1.340029531,-1.000852152,3234495
-1.178232768,1.340029531,0.999148574,1841260
-0.977223501,-1.262012595,-1.000852152,4180884
-0.977223501,-1.262012595,0.999148574,4961746
-0.977223501,-0.74160417,-1.000852152,213126
-0.977223501,-0.74160417,0.999148574,168810
-0.977223501,-0.221195745,-1.000852152,94588
-0.977223501,-0.221195745,0.999148574,158149
-0.977223501,0.299212681,-1.000852152,98808
-0.977223501,0.299212681,0.999148574,162514
-0.977223501,0.819621106,-1.000852152,17545
-0.977223501,0.819621106,0.999148574,53822
-0.977223501,1.340029531,-1.000852152,1402303
-0.977223501,1.340029531,0.999148574,812291
-0.776214234,-1.262012595,-1.000852152,4527153
-0.776214234,-1.262012595,0.999148574,4807041
-0.776214234,-0.74160417,-1.000852152,186357
-0.776214234,-0.74160417,0.999148574,128245
-0.776214234,-0.221195745,-1.000852152,88364
-0.776214234,-0.221195745,0.999148574,150738
-0.776214234,0.299212681,-1.000852152,116377
-0.776214234,0.299212681,0.999148574,179399
-0.776214234,0.819621106,-1.000852152,20659
-0.776214234,0.819621106,0.999148574,96607
-0.776214234,1.340029531,-1.000852152,737112
-0.776214234,1.340029531,0.999148574,533148
-0.575204967,-1.262012595,-1.000852152,4543830
-0.575204967,-1.262012595,0.999148574,4606549
-0.575204967,-0.74160417,-1.000852152,171990
-0.575204967,-0.74160417,0.999148574,119245
-0.575204967,-0.221195745,-1.000852152,100880
-0.575204967,-0.221195745,0.999148574,159418
-0.575204967,0.299212681,-1.000852152,127597
-0.575204967,0.299212681,0.999148574,192843
-0.575204967,0.819621106,-1.000852152,35230
-0.575204967,0.819621106,0.999148574,163771
-0.575204967,1.340029531,-1.000852152,531837
-0.575204967,1.340029531,0.999148574,454435
-0.374195701,-1.262012595,-1.000852152,4171377
-0.374195701,-1.262012595,0.999148574,4051522
-0.374195701,-0.74160417,-1.000852152,161012
-0.374195701,-0.74160417,0.999148574,129464
-0.374195701,-0.221195745,-1.000852152,99745
-0.374195701,-0.221195745,0.999148574,136607
-0.374195701,0.299212681,-1.000852152,131557
-0.374195701,0.299212681,0.999148574,201409
-0.374195701,0.819621106,-1.000852152,60428
-0.374195701,0.819621106,0.999148574,268211
-0.374195701,1.340029531,-1.000852152,452866
-0.374195701,1.340029531,0.999148574,412011
-0.173186434,-1.262012595,-1.000852152,3693823
-0.173186434,-1.262012595,0.999148574,3440397
-0.173186434,-0.74160417,-1.000852152,144040
-0.173186434,-0.74160417,0.999148574,106491
-0.173186434,-0.221195745,-1.000852152,95866
-0.173186434,-0.221195745,0.999148574,115431
-0.173186434,0.299212681,-1.000852152,126542
-0.173186434,0.299212681,0.999148574,168750
-0.173186434,0.819621106,-1.000852152,96972
-0.173186434,0.819621106,0.999148574,410583
-0.173186434,1.340029531,-1.000852152,375934
-0.173186434,1.340029531,0.999148574,354190
0.027822833,-1.262012595,-1.000852152,3333434
0.027822833,-1.262012595,0.999148574,2913329
0.027822833,-0.74160417,-1.000852152,151063
0.027822833,-0.74160417,0.999148574,106216
0.027822833,-0.221195745,-1.000852152,87584
0.027822833,-0.221195745,0.999148574,98166
